atualizacao,codigo,link,pol_instituicao,pol_texto,pol_titulo
220330,ukri_220330_3_005,https://www.ukri.org/about-us/policies-standards-and-data/good-research-resource-hub/,ukri,"We want to foster a research and innovation system where diverse and dynamic people and ideas can thrive. This research resource hub will help us achieve this, by bringing together policies, standards and guidance to support researchers, innovators and organisations. We will update the hub regularly with the latest guidance and useful information on how to deliver excellent research and innovation, and nurture an inclusive research and innovation environment. Read the Medical Research Council’s policies and guidance for researchers. See our guidance for including public engagement in your research.",Good research resource hub
220330,ukri_220330_3_006,https://www.ukri.org/about-us/policies-standards-and-data/data-collection/,ukri,"COVID-19 doctoral extension funding Analysis of UKRI’s support for PhD students during the COVID-19 pandemic. Diversity data on sex, age, ethnicity and disability Stats, trends and analysis on our funding diversity data. Financial (transparency) data Data published as part of our commitment to openness and transparency. What we’ve funded Data on projects funded by UKRI research councils and decisions on grant applications received. Gender pay gap reporting Data and analysis on employee information from across UKRI. Official development assistance (ODA) transparency data Reports on our ODA spending. Open access block grant awards Information on previous awards to research organisations. UK COVID-19 Therapeutics Advisory Panel (UK-CTAP) outcomes Records of treatments recommended for national trials by UK-CTAP. Research outputs data Research and innovation outputs data, reported by our funded projects. Research impacts survey Report on a survey to all higher education institutes a year into the pandemic. Last updated: 6 January 2022",Our data collections
220330,usaid_220330_3_000,https://www.usaid.gov/who-we-are/mission-vision-values,usaid,"Our Mission: On behalf of the American people, we promote and demonstrate democratic values abroad, and advance a free, peaceful, and prosperous world. In support of America's foreign policy, the U.S. Agency for International Development leads the U.S. Government's international development and disaster assistance through partnerships and investments that save lives, reduce poverty, strengthen democratic governance, and help people emerge from humanitarian crises and progress beyond assistance. Our objective is to support partners to become self-reliant and capable of leading their own development journeys. We make progress toward this by reducing the reach of conflict, preventing the spread of pandemic disease, and counteracting the drivers of violence, instability, transnational crime and other security threats. We promote American prosperity through investments that expand markets for U.S. exports; create a level playing field for U.S. businesses; and support more stable, resilient, and democratic societies. We stand with people when disaster strikes or crisis emerges as the world leader in humanitarian assistance. AFP / Romeo Gacad Our Core Values PASSION FOR MISSION We come to work to foster sustainable development and advance human dignity globally. We each contribute uniquely in advancing our mission, whether by working in different sectors or by supporting global operations and management. EXCELLENCE We strive for efficiency, effectiveness, and meaningful results across our work. We aspire to lead international and US Government efforts to advance the economic, political, social, and environmental well-being of the world’s most vulnerable people. We continually seek to improve our operations and increase our impact. We take pride in our work and our accomplishments. INTEGRITY We are honest and transparent, accountable for our efforts, and maintain a consistently high moral standard. We are ethical in all that we do. We are fair with colleagues, partners, and those we serve, building relationships of trust. RESPECT We demonstrate respect for one another, our partners, and the people we serve in communities around the world. We recognize and acknowledge the strength that comes from diversity. We value all people equally and treat others as we would like to be treated. We consistently demonstrate professionalism and respect in our communications and in our behavior. EMPOWERMENT We elevate all voices striving for global economic, environmental, and social progress. We seek to ensure that all voices are heard. We strive to strengthen the voices of the marginalized and vulnerable. We value every team member and seek to ensure everyone can fulfill their potential. INCLUSION We value our differences and draw strength from diversity. We support programs that engage people across societies and benefit whole communities and countries. We value every member of our team, learn from their experience, and foster their active engagement. We advance equality, foster equal opportunity and address inequality within our Agency and in our work. COMMITMENT TO LEARNING We seek to improve ourselves and our work continually through reflection and evaluation. We design and assess programs with an eye towards constant improvement. We recognize that professional development is fundamental to team satisfaction and success. Last updated: February 16, 2018 Share This Page","Mission, Vision and Values"
220330,usaid_220330_3_001,https://www.usaid.gov/who-we-are/diversity-equity-inclusion,usaid,"“Each of us has a responsibility to address bigotry, gender discrimination, and structural racism and uphold individual dignity... This isn’t just one of our values; it’s our mission—one hand extended out to another to meet people where they are and treat others as equals.” -- USAID Administrator Samantha Power Diversity, Equity, and Inclusion Strategy - Executive Summary (pdf - 274k) USAID is committed to a diverse, equitable, inclusive workplace where everyone has an opportunity to thrive. The Agency’s Diversity, Equity, and Inclusion (DEI) Strategy commits USAID to improving and enhancing diversity throughout the Agency, enhancing inclusion and equity for everyone in the workplace, and strengthening accountability for promoting and sustaining a diverse workforce and an inclusive Agency culture. In order to achieve the first of these goals: enhancing diversity throughout the Agency, Agency leadership will proactively address internal systems that potentially inhibit inclusive diversity efforts and access throughout the USAID employee life cycle; will develop, implement, and enhance a range of policies, programs, practices, and systems to improve and increase diversity; and will develop and implement broad outreach strategies to attract talent from diverse sources. In order to achieve the second of these goals: enhancing inclusion and equity for everyone in the workplace, Agency leaders will champion and enable staff participation in initiatives that work toward the betterment of the Agency’s efforts in DEI and actively engage with these groups to operationalize their recommendations and efforts. Agency leadership will establish and enhance training and capacity-building opportunities for all staff, including managers and supervisors, on diversity fundamentals, bias, and principles of inclusion -- all of which contribute to a respectful, safe, and inclusive work environment that enhances retention. The third goal of the strategy is to achieve strengthened accountability for promoting and sustaining a diverse workforce and an inclusive Agency culture. To achieve this goal, the Agency will consistently apply DEI principles across program and management operations; all leaders at the Agency will be required to show evidence of their support for DEI at USAID; performance management efforts at the Agency will promote accountability to create and sustain a diverse and inclusive workplace at all staff levels; and, finally, Agency efforts to promote DEI will be informed by workforce data and principles of transparency. These goals, and the actions the Agency is committed to taking to ensure progress and change on DEI, have been established in this strategy following a rigorous process that included data collection, analysis, stakeholder interviews, focus groups, listening sessions, and consultations at all levels throughout the Agency. A range of stakeholders were involved in developing this strategy. The establishment of this strategy does not end this process, but, rather, ensures that the process will continue, that concrete actions will be taken, and that there will be accountability for the achievement of the goals. As Administrator Power remarked, “Too often, the burden of making a workplace more equitable, more respectful, more welcoming and inclusive, falls on under-represented and under-resourced and under-supported diverse staff.” This strategy ensures that everyone in the Agency shares the responsibility and opportunity for embracing our commitment to creating a more diverse, equitable, and inclusive workplace in USAID. Last updated: October 20, 2021 Share This Page","Diversity, Equity, and Inclusion"
220330,usaid_220330_3_002,https://www.usaid.gov/who-we-are/organization,usaid,"On behalf of the American people, we promote and demonstrate democratic values abroad, and advance a free, peaceful, and prosperous world. In support of America's foreign policy, the U.S. Agency for International Development leads the U.S. Government's international development and disaster assistance through partnerships and investments that save lives, reduce poverty, strengthen democratic governance, and help people emerge from humanitarian crises and progress beyond assistance. Last updated: November 10, 2021 Share This Page",Organization
220330,usaid_220330_3_003,https://www.usaid.gov/who-we-are/usaid-history,usaid,"JFK speaks to USAID directors and deputy directors on the White House lawn, June 8, 1962. Robert Knudsen Celebrating Sixty Years of Progress When the United States Agency for International Development (USAID) was created, it brought together several existing foreign assistance organizations and programs. Until then, there had never been a single agency charged with foreign economic development, so with the passage of the Foreign Assistance Act of 1961 (pdf) by Congress, U.S. foreign assistance activities underwent a major transformation. Leading this transformation was President John F. Kennedy. President Kennedy recognized the need to unite development into a single agency responsible for administering aid to foreign countries to promote social and economic development. On November 3, 1961, USAID was born and with it a spirit of progress and innovation. November 3, 2011 marked USAID's 50th Anniversary of providing U.S. foreign development assistance From the American People. Our workforce and USAID's culture continues to serve as a reflection of core American values--values that are rooted in a belief for doing the right thing. ""There is no escaping our obligations: our moral obligations as a wise leader and good neighbor in the interdependent community of free nations – our economic obligations as the wealthiest people in a world of largely poor people, as a nation no longer dependent upon the loans from abroad that once helped us develop our own economy – and our political obligations as the single largest counter to the adversaries of freedom."" – John F. Kennedy Early International Development Efforts The modern-day concept of international development assistance took shape after World War II ended in 1945. George C. Marshall, the Secretary of State from 1947 to 1949 provided significant financial and technical assistance to Europe after the war. Famously known as the Marshall Plan, this was a successful effort that allowed Europe to rebuild its infrastructure, strengthen its economy, and stabilize the region. International Aid Becomes Foreign Policy Building on the success of the Marshall Plan, President Harry S. Truman proposed an international development assistance program in 1949. The 1950 Point Four Program focused on two goals: Creating markets for the United States by reducing poverty and increasing production in developing countries Diminishing the threat of communism by helping countries prosper under capitalism From 1952 to 1961, programs supporting technical assistance and capital projects continued as the primary form of U.S. aid, and were a key component of U.S. foreign policy. During this time, government leaders established various precursor organizations to USAID, including the: Mutual Security Agency Foreign Operations Administration International Cooperation Administration International Aid in the 1960s: An Agency is Born In 1961, President Kennedy signed the Foreign Assistance Act into law and created USAID by executive order. Once USAID got to work, international development assistance opportunities grew tremendously. The time during the Kennedy and Johnson administrations became known as the “decade of development.” International Aid in the 1970s: A Shift to Basic Human Needs In the 1970s, the USAID began to shift its focus away from technical and capital assistance programs. Instead, U.S. development assistance stressed a “basic human needs” approach, which focused on: Food and nutrition Population planning Health Education Human resources development International Aid in the 1980s: A Turn to Free Markets In the 1980s, foreign assistance sought to stabilize currencies and financial systems. It also promoted market-based principles to restructure developing countries' policies and institutions. During this decade, USAID reaffirmed its commitment to broad-based economic growth, emphasizing employment and income opportunities through a revitalization of agriculture and expansion of domestic markets. In this decade, development activities were increasingly channeled through private voluntary organizations (PVOs), and aid shifted from individual projects to large programs. International Aid in the 1990s: Sustainability and Democracy In the 1990s, USAID’s top priority became sustainable development, or helping countries improve their own quality of life. During this decade, USAID tailored development assistance programs to a country's economic condition, which meant that: Developing countries received an integrated package of assistance Transitional countries received help in times of crisis Countries with limited USAID presence received support through nongovernmental organizations (NGOs) USAID played a lead role in planning and implementing programs following the fall of the Berlin Wall in 1989. USAID programs helped establish functioning democracies with open, market-oriented economic systems and responsive social safety nets. International Aid in the 2000s: War and Rebuilding The 2000s, brought more evolution for USAID and foreign assistance with government officials once again calling for reform of how the agency conducts business. With the Afghanistan and Iraq wars in full swing, USAID was called on to help those two countries rebuild government, infrastructure, civil society and basic services such as health care and education. The Agency began rebuilding with an eye to getting the most bang out of its funding allocations. It also began an aggressive campaign to reach out to new partner organizations – including the private sector and foundations – to extend the reach of foreign assistance. Today, USAID staff work in more than 100 countries around the world with the same overarching goals that President Kennedy outlined 50 years ago – furthering America's foreign policy interests in expanding democracy and free markets while also extending a helping hand to people struggling to make a better life, recover from a disaster or striving to live in a free and democratic country. It is this caring that stands as a hallmark of the United States around the world. USAID Today Our objective is to support partners to become self-reliant and capable of leading their own development journeys. We make progress toward this by reducing the reach of conflict, preventing the spread of pandemic disease, and counteracting the drivers of violence, instability, transnational crime and other security threats. We promote American prosperity through investments that expand markets for U.S. exports; create a level playing field for U.S. businesses; and support more stable, resilient, and democratic societies. We stand with people when disaster strikes or crisis emerges as the world leader in humanitarian assistance. Last updated: November 12, 2021 Share This Page",USAID History
220330,usaid_220330_3_004,https://www.usaid.gov/who-we-are/agency-policy,usaid,"The Automated Directives System (ADS) The ADS contains the organization and functions of USAID, along with the policies and procedures that guide the Agency's programs and operations. It consists of over 200 chapters organized in six functional series: Agency Organization and Legal Affairs, Programming, Acquisition and Assistance, Human Resources, Management Services, and Budget and Finance. The information is continuously updated to align USAID's policies with the latest Federal regulations, Administrator policy statements, and other overarching guidance. The ADS is administered by the Bureau for Management, Office of Management Policy, Budget and Performance (M/MPBP). Series 100: Agency Organization & Legal Affairs Series 200: Programming Series 300: Acquisition & Assistance Series 400: Human Resources Series 500: Management Services Series 600: Budget & Finance More Information About the ADS ADS Glossary Contact Us Last updated: September 30, 2021 Share This Page",Operational Policy (ADS)
220330,usaid_220330_3_005,https://www.usaid.gov/who-we-are/resource-portal,usaid,"USAID is committed to international development through multiple mechanisms - from delivering humanitarian assistance to research on development strategies and programming. These many arenas of USAID’s work produce diverse results. The following resource portals showcase USAID’s research and work across a variety of initiatives and programs. Search Resource Description Type Campaigns and Initiatives Mobile Applications Web Applications Urban Links Supports knowledge sharing on urban issues View Resource Sustainable Coastal Communities and Ecosystems (SUCCESS) Website for SUCCESS archives all assessments, technical reports, success stories, and lessons learned. Also documents from previously funded field sites, as well as current global cross-cutting portfolio agenda. View Resource SERVIR GLOBAL This site is a joint NASA-USAID geospatial information platform. SERVIR is a global network of regional partners dedicated to environmental management through the integration of Earth observations and geospatial technologies. We create new tools for use by stakeholders in developing countries to improve environmental management and resilience to climate change. Since its inception in 2004, SERVIR has helped decision makers in SERVIR hub regions improve monitoring and forecasting of water and air quality, extreme weather, biodiversity changes, land cover changes, and more. View Resource Resource Management Portal The purpose of the Portal is to provide an open access communications bridge between organizations, communities, consortia and global partners working on an integrated approach to natural resource management linking nature, energy, and human health. View Resource Powering Health This toolkit provides a five-step approach to health-care facility electrification; reference material regarding technical equipment; and tools, examples, and standards to use throughout the process. View Resource OpenEnergy Info (OpenEI) Clean energy information, data and other resources. View Resource Natural Resources Management Portal Mechanism for dissemination of natural resources managment information View Resource Marketlinks Microenterprise web portal View Resource LandLinks The USAID Land Tenure and Property Rights (LTPR) Portal is a knowledge resource that emphasizes the importance of secure land tenure and property rights to a variety of international development goals. It features information on current and completed projects, research, tools, and articles. View Resource Karamoja Resilience Support Unit Evidence-based Support to Policies and Programs in the Karamoja Region of Uganda The Karamoja Resilience Support Unit (KRSU) is an initiative of USAID/Uganda aimed at increasing resilience and economic development in Karamoja. The project is now co-funded by USAID/Uganda, Irish Aid, and the Department for International Development, UK. The KRSU works closely with the Karamoja Development Partners Group to provide reviews, studies and analyses of development and humanitarian programs in Karamoja, and related policy issues. Our focus is on translating evidence and knowledge into practice, through collaborative approaches. The project is implemented by the Feinstein International Center, Friedman School of Nutrition Science and Policy, at Tufts University, with offices in Kampala and Moroto, Uganda. View Resource K4health Our mission is to improve family planning and reproductive health services in low- and middle-income countries. We are working to change the way family planning knowledge is accessed, shared, and used. View Resource Globalwaters.org Globalwaters.org is a knowledge resource for USAID staff, partners, and the broader community working in the international development, water and sanitation sectors. View Resource Global Water for Sustainability (GLOWS) Website for GLOWS archives field studies, success stories, and program highlights. View Resource Global Reading Network The Global Reading Network is a network comprised of governments, practitioners, civil society organizations, teachers associations, academics, funders, UN agencies, and other stakeholders committed to improving reading outcomes for primary grade children across the globe. View Resource FWD Campaign From September 2011 to March of 2012, USAID, in partnership with the Ad Council, ran the FWD (Famine.War.Drought) Campaign to raise awareness of the more than 13.3 million people in crisis in the Horn of Africa. View Resource Education in Crisis and Conflict Network A community of practice composed of USAID staff, implementing partners and other stakeholders working to improve equitable access to education in the world’s crisis and conflict affected environments. View Resource Economic Growth and Trade Portal Information about USAID's economic growth and trade projects, including a resource library. View Resource DCA on Exposure Development Credit Authority (DCA) guarantee impact stories told with vivid photos. View Resource ClimateLinks A Global Knowledge Portal for Climate Change & Development Practitioners View Resource AgTechXChange The AgTechXChange connects people and organizations that are engaging smallholder farmers by commercializing agricultural technologies and implementing innovative business practices. Members of the community can share knowledge and experiences, ask questions, connect with others, and research potential funders View Resource Agrilinks Achieving agriculture-led food security through knowledge-sharing. View Resource Adaptation Partnership The goal of the partnership is to encourage effective climate change adaptation by serving as an interim platform to catalyze action and foster communication among the various institutions and actors engaged in the effort to scale up adaptation and resilience around the world. View Resource Adaptation Learning Mechanism (ALM) The ALM represents a collaborative, global learning process, with leadership, facilitation and strong participation by Southern institutions. Seeking to provide stakeholders with a common platform for sharing and learning, the ALM bridges knowledge gaps by bringing relevant knowledge and stakeholders together to exchange information, experiences, and expertise. View Resource 2011 CSO Sustainability Index for Sub-Saharan Africa View Resource Last updated: November 30, 2021 Share This Page",Resource Portal
220330,waittfoundation_220330_3_000,https://www.waittfoundation.org/about-1,waittfoundation,"​The Waitt Foundation takes a hands-on, partnership-oriented approach to achieve Ocean Protection. We fund projects and campaigns aimed at ending overfishing, the creation and expansion of Marine Protected Areas, facilitate Marine Spatial Planning, and raising public awareness about the rapid decline in ocean health. With a particular focus on enduring public private partnerships and conservation finance, our principal goal is to support governments in achieving their own sustainable fisheries, ""Blue Prosperity,"" and ocean conservation goals. We make direct grants to Nongovernmental Organizations, and work closely with our global network of Public and Strategic Partners to leverage grant funds and key relationships wherever possible. In doing so, we work closely with our government partners and grantees to learn, to build and manage programs, and to offer strategic advice and technical assistance.​To see the urgently needed rebound in global fisheries, conservation must include positive economic development outcomes for those communities and nations seeking sustainable fisheries in their waters. Our remit in ocean conservation is not geographically restricted. Rather, we seek out projects with distinct timelines, catalytic effects, and which take advantage of public policy windows and other major world events. While the Waitt Foundation does not take unsolicited grant requests, we welcome the opportunity to work with potential Public Partners to develop ideas. Please contact us. Meanwhile, we encourage all eligible grantees (such as NGOs and Academic Institutions) to consider applying for our small grants program, the Rapid Ocean Conservation (ROC) Grant Program.La Jolla, California | info@waittfoundation.org | (858) 551-4443",about
220330,waittfoundation_220330_3_001,https://www.waittfoundation.org/national-geographic-society-grants,waittfoundation,"Funded by the Waitt Foundation, the NGS/Waitt Grants Program targeted projects around the world in the cultural and social sciences at the cutting edge of technology and exploratory research. The program helps qualified individuals launch what is often the most difficult stage of a project to secure funding—the search—and awards grants for exploratory fieldwork with the potential for new breakthroughs. This partnership of NGS/Waitt Grants place a special emphasis on expedited award processing and is able to fund “proof of concept” research for applicants at an earlier stage in their careers.​Administered by National Geographic Mission Programs, the NGS/Waitt Grants Program makes grants between $5,000 and $15,000. Proposals are considered as they are received then those meeting the guidelines are evaluated by a committee that convenes monthly. Generally, awards are made within 8 to 12 weeks of application submission. To date, the program has granted nearly $3.5 million and has funded close to 300 field projects in sciences such as anthropology, archaeology, nautical archaeology, biology, geography, geology, oceanography and paleontology.​​​Founded in 1888, National Geographic Society is one of the largest non-profit scientific and educational institutions in the world with interests in geography, archaeology and natural science, and the promotion of environmental and historical conservation. National Geographic has a rich history of grant-making that dates back to the Society’s earliest days and over the years, has awarded more than 8,000 grants for exploration, research and conservation efforts.",WAITT GRANTS
